5010,DHARMENDRA KUMAR,Jantantra Awaj Party,1971,7,1978,S0421
5011,MADHUSUDHAN PASWAN,Independent,1793,8,1801,S0421
5012,RAJESH KUMAR RAUSHAN,Socialist Unity Centre Of India (COMMUNIST),1694,7,1701,S0421
5013,MEGHNATH PASWAN,Independent,1680,0,1680,S0421
5014,BALENDRA DAS,Janshakti Janta Dal,1308,10,1318,S0421
5015,NOTA,None of the Above,36836,91,36927,S0421
5016,N K PREMACHANDRAN,Revolutionary Socialist Party,437516,6112,443628,S1118
5017,M MUKESH,Communist Party of India  (Marxist),288861,4465,293326,S1118
5018,KRISHNAKUMAR G,Bharatiya Janata Party,160956,2254,163210,S1118
5019,VIPINLAL VIDHYADHARAN,Bahujan Samaj Party,2163,31,2194,S1118
5020,PREMACHANDRAN NAIR,Independent,1713,21,1734,S1118
5021,GOKULAM SURESH KUMAR,Independent,1369,5,1374,S1118
5022,PRADEEP KOTTARAKKARA,Bharatheeya Jawan Kisan Party,793,42,835,S1118
5023,TWINKLE PRABHAKARAN,Socialist Unity Centre Of India (COMMUNIST),689,19,708,S1118
5024,JOSE SARANATH,Ambedkarite Party of India,553,6,559,S1118
5025,BRO NOUSHAD  SHERIFF J,Independent,545,34,579,S1118
5026,P KRISHNAMMAL,Marxist Communist Party of India (United),537,12,549,S1118
5027,N JAYARAJAN,Independent,407,42,449,S1118
5028,NOTA,None of the Above,6437,109,6546,S1118
5029,KESINENI SIVANATH (CHINNI),Telugu Desam,784722,9432,794154,S0112
5030,KESINENI SRINIVAS  (NANI),Yuvajana Sramika Rythu Congress Party,505637,6432,512069,S0112
5031,BHARGAV VALLURU,Indian National Congress,23498,608,24106,S0112
5032,KRISHNA KISHORE YANAMANDRA,Navataram Party,7710,168,7878,S0112
5033,VENKATA ASHOK PAPPURI,Independent,6672,0,6672,S0112
5034,DEVARAPALLI MALLIKARJUNA RAO (MAHESH),Independent,3199,0,3199,S0112
5035,MEKA VENKATESWARA RAO,Bahujan Samaj Party,2184,49,2233,S0112
5036,ANIL KUMAR MADDINENI,Independent,1240,0,1240,S0112
5037,BARRE SREENIVASARAO (JAI BHEEM SRINIVAS),Telugu Rajadhikara Samiti Party,609,6,615,S0112
5038,SYED KHAMURUNNISA,Navarang Congress Party,600,1,601,S0112
5039,CHAGANTIPATI GANGADHAR GANDHI,Pyramid Party of India,486,3,489,S0112
5040,DATLA LURTHU MERI,Jaibhim Rao Bharat Party,409,8,417,S0112
5041,PERAM SIVA NAGESWARA RAO,Republican Party of India (Athawale),365,3,368,S0112
5042,DEVARASETTY RAVEENDRA BABU,Andhra Rastra Praja Samithi,328,3,331,S0112
5043,GUJJULA LALITHA,Socialist Unity Centre Of India (COMMUNIST),323,4,327,S0112
5044,N DASARADHA RAMI REDDY,All India Jaihind Party,268,1,269,S0112
5045,CHINTHALACHERUVU HEMALATHA,Jai Maha Bharath Party,239,5,244,S0112
5046,NOTA,None of the Above,9038,155,9193,S0112
5047,SATISH KUMAR GAUTAM,Bharatiya Janata Party,500453,1381,501834,S2415
5048,BIJENDRA SINGH,Samajwadi Party,485588,599,486187,S2415
5049,HITENDRA KUMAR ALIAS BUNTY UPADHYAY,Bahujan Samaj Party,123770,159,123929,S2415
5050,GYANI RAM,Independent,3795,4,3799,S2415
5051,SATISH KUMAR,Independent,3553,8,3561,S2415
5052,SATISH KUMAR,Swatantra Jantaraj Party,1647,1,1648,S2415
5053,MANOJ KUMAR ALIAS MANOJ LODHI,Saman Adhikar Party,1434,6,1440,S2415
5054,KESHAV DEV ALIAS PANDIT KESHAV DEV GAUTAM,Independent,1308,11,1319,S2415
5055,SURENDRA,Moulik Adhikar Party,1175,3,1178,S2415
5056,RAJESH KUMAR,Independent,1053,3,1056,S2415
5057,DILEEP SHARMA AD.,Independent,952,3,955,S2415
5058,MAHESH CHANDRA SHARMA,Independent,733,3,736,S2415
5059,RAJ KUMAR,Rashtriya Shoshit Samaj Party,407,5,412,S2415
5060,MANOJ KUMAR SHARMA ADVOCATE,Loktantrik Janshakti Party,371,7,378,S2415
5061,NOTA,None of the Above,4916,18,4934,S2415
5062,MANOHAR LAL,Bharatiya Janata Party,737282,2003,739285,S075
5063,DIVYANSHU BUDHIRAJA,Indian National Congress,504437,2271,506708,S075
5064,INDER SINGH,Bahujan Samaj Party,32410,98,32508,S075
5065,MARATHA VIRENDER VERMA,Nationalist Congress Party – Sharadchandra Pawar,28984,167,29151,S075
5066,DEVENDER KADIAN,Jannayak Janta Party,11399,68,11467,S075
5067,MANOJ BANSAL,Independent,4000,4,4004,S075
5068,GULSHAN KASHYAP,Independent,2987,7,2994,S075
5069,ASHOK KATARIA,Samst Samaj Party,2898,6,2904,S075
5070,HARJEET SINGH VIRK,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),1857,9,1866,S075
5071,SONIA,Independent,1846,5,1851,S075
5072,MANISH,Independent,1587,0,1587,S075
5073,LEENA KOHLI,Independent,1281,11,1292,S075
5074,NITIN GEHLOT,Peoples Party of India (Democratic),1252,1,1253,S075
5075,BALWAN SINGH,Independent,1186,2,1188,S075
5076,VINEET CHOUDHARY,Bharatiya Asha Party,1018,2,1020,S075
5077,ROOP SINGH,Rashtriya Garib Dal,766,3,769,S075
5078,SAWAMI AGNIVESH,Independent,748,4,752,S075
5079,AZAD SINGH PUNIA,Independent,703,2,705,S075
5080,ASHOK KUMAR,Independent,631,2,633,S075
5081,NOTA,None of the Above,3925,30,3955,S075
5082,FAGGAN SINGH KULASTE,Bharatiya Janata Party,749761,1614,751375,S1214
5083,OMKAR SINGH MARKAM,Indian National Congress,645759,1770,647529,S1214
5084,MAHESH KUMAR WATTEE,Gondvana Gantantra Party,37686,111,37797,S1214
5085,INDAR SINGH UIKEY,Bahujan Samaj Party,16587,30,16617,S1214
5086,CHANDRA SINGH KUSHRAM,Bhartiya Shakti Chetna Party,15533,25,15558,S1214
5087,SITAR MARKAM,Independent,10365,10,10375,S1214
5088,RAKESH SINGH THAKUR,Independent,10340,6,10346,S1214
5089,DR. BHAW SINGH TEKAM,Independent,6393,8,6401,S1214
5090,CHARAN SINGH DHURWEY,Bharat Adivasi Party,4269,18,4287,S1214
5091,ADVOCATE-DEV SINGH KUMRE,Independent,4205,12,4217,S1214
5092,GHUR SINGH SALLAM,Independent,3959,12,3971,S1214
5093,KALIYA BAI KAKODIA,Independent,2990,11,3001,S1214
5094,ASHOK SARAIYA,Independent,2717,10,2727,S1214
5095,RAMKUMAR INWATI [ADVOCATE],Smart Indians Party,2499,11,2510,S1214
5096,NOTA,None of the Above,18887,34,18921,S1214
5097,MANISH TEWARI,Indian National Congress,216350,307,216657,U021
5098,SANJAY TANDON,Bharatiya Janata Party,213770,383,214153,U021
5099,RITU SINGH,Bahujan Samaj Party,6697,11,6708,U021
5100,LAKHVIR SINGH ALIAS KOTLA,Independent,2625,1,2626,U021
5101,DEEPANSHU SHARMA,Akhil Bhartiya Parivar Party,1066,2,1068,U021
5102,EX-ASSISTANT COMMANDANT RANPREET SINGH,Independent,1051,3,1054,U021
5103,VINOD KUMAR,Independent,683,0,683,U021
5104,SUNIL THAMAN,Haryana Jansena Party,576,1,577,U021
5105,BALJEET SINGH ALIAS LADDI,Independent,434,2,436,U021
5106,SUNIL KUMAR,Independent,321,0,321,U021
5107,PARTAP SINGH RANA,Independent,306,1,307,U021
5108,MAHANT RAVI KANT MUNI,Independent,295,0,295,U021
5109,VIVEK SHARMA,Independent,294,0,294,U021
5110,PIAR CHAND ALIAS KOUNDAL,Independent,253,2,255,U021
5111,KISHOR KUMAR ALIAS BANTI BHAIYA,Independent,239,0,239,U021
5112,RAJINDER KAUR,Sainik Samaj Party,215,2,217,U021
5113,RAJ PRINCE SINGH,Super Power India Party,205,0,205,U021
5114,PUSHPINDER SINGH ALIAS LOVELY ATTAWA,Independent,154,0,154,U021
5115,KULDIP RAI ALIAS HAPPY SOOD MORINDA,Independent,114,0,114,U021
5116,NOTA,None of the Above,2900,12,2912,U021
5117,ADV. DEAN KURIAKOSE,Indian National Congress,427129,5243,432372,S1113
5118,ADV. JOICE GEORGE,Communist Party of India  (Marxist),295975,2670,298645,S1113
5119,ADV. SANGEETHA VISWANATHAN,Bharath Dharma Jana Sena,90663,660,91323,S1113
5120,ADV. RUSSEL JOY,Bahujan Samaj Party,4397,40,4437,S1113
5121,JOMON JOHN,Independent,1764,55,1819,S1113
5122,SAJI @ SHAJI,Viduthalai Chiruthaigal Katchi,1493,15,1508,S1113
5123,P.K. SAJEEVAN,Independent,1025,9,1034,S1113
5124,NOTA,None of the Above,9468,51,9519,S1113
5125,DAMODAR AGARWAL,Bharatiya Janata Party,803193,4447,807640,S2023
5126,C P JOSHI,Indian National Congress,449528,3506,453034,S2023
5127,RAMESHWAR LAL BAIRWA,Bahujan Samaj Party,8243,40,8283,S2023
5128,RAJESH PATNI,Independent,8013,5,8018,S2023
5129,JAYKISHAN,Viro Ke Vir Indian Party,4061,23,4084,S2023
5130,MOTILAL SINGHANIA,Independent,3871,16,3887,S2023
5131,NARAYAN LAL JAT,Independent,1643,41,1684,S2023
5132,PAWAN KUMAR SHARMA,Right to Recall Party,1609,8,1617,S2023
5133,ANURAG AROT,Independent,1406,19,1425,S2023
5134,VIJAY KUMAR SONI,Bhartiya Garib Vikas Kalyan Party,1340,7,1347,S2023
5135,NOTA,None of the Above,13337,39,13376,S2023
5136,ANIL FIROJIYA,Bharatiya Janata Party,834374,1730,836104,S1222
5137,MAHESH PARMAR,Indian National Congress,459531,713,460244,S1222
5138,ADVOCATE PRAKASH CHOUHAN,Bahujan Samaj Party,9502,16,9518,S1222
5139,DR. HEMANT PARMAR,Bhim Sena,4973,3,4976,S1222
5140,SURESH BAGARI,Independent,2786,5,2791,S1222
5141,MAHESH PARMAR,Independent,2468,8,2476,S1222
5142,GANGA MALVIYA,Independent,1288,7,1295,S1222
5143,ANIL,Independent,979,2,981,S1222
5144,ISHWARLAL VARSHI,Independent,860,3,863,S1222
5145,NOTA,None of the Above,9310,22,9332,S1222
5146,BHARTI PARDHI,Bharatiya Janata Party,709939,2721,712660,S1215
5147,SAMRAT ASHOK SINGH SARASWAR,Indian National Congress,536333,1815,538148,S1215
5148,KANKAR MUNJARE,Bahujan Samaj Party,52883,251,53134,S1215
5149,BHUVAN SINGH KORAM,Independent,13028,46,13074,S1215
5150,NANDLAL UIKEY,Gondvana Gantantra Party,12338,84,12422,S1215
5151,D.L. MANESHWAR,Peoples Party of India (Democratic),9994,23,10017,S1215
5152,DHANENDRA DEV PAWAR BANWARI SETH,Independent,7185,60,7245,S1215
5153,MAHADEV NAGDEVE,Independent,7181,11,7192,S1215
5154,RAJKUMAR NAGESHWER,Independent,6723,5,6728,S1215
5155,MOHAN RAUT,Rashtravadi Bharat Party,3537,5,3542,S1215
5156,PRIYANKA SANJAY BHANDARKAR,Bhartiya Shakti Chetna Party,2906,20,2926,S1215
5157,ADVOCATE SATYAPRAKASH SHULKE (LODHI),Madhya Pradesh Jan Vikas Party,1929,3,1932,S1215
5158,DILEEP CHHABDA,Independent,1733,17,1750,S1215
5159,NOTA,None of the Above,11479,31,11510,S1215
5160,KANIMOZHI KARUNANIDHI,Dravida Munnetra Kazhagam,537879,2850,540729,S2236
5161,SIVASAMY VELUMANI R,All India Anna Dravida Munnetra Kazhagam,147407,584,147991,S2236
5162,VIJAYASEELAN SDR,Tamil Maanila Congress  (Moopanar),121680,700,122380,S2236
5163,ROWENA RUTH JANE J,Naam Tamilar Katchi,119374,926,120300,S2236
5164,RAJHA N P,Naam Indiar Party,6622,18,6640,S2236
5165,ARUNADEVI R,Independent,6029,43,6072,S2236
5166,CHITHIRAI JEGAN S,Independent,3637,3,3640,S2236
5167,SIVANESWARAN J,Independent,3363,13,3376,S2236
5168,SAMUEL T,Independent,2240,5,2245,S2236
5169,MANIKKARAJ A,Bahujan Samaj Party,2158,37,2195,S2236
5170,AASIRIYAR SHANMUGA SUNDARAM K,Independent,1832,7,1839,S2236
5171,KALEERMURUGAPAVENTHAN R,Makkal Nalvaazhvuk Katchi,1736,56,1792,S2236
5172,PONKUMARAN T P S,Independent,894,3,897,S2236
5173,JEYAKUMAR C,Independent,825,4,829,S2236
5174,GANDHIMALLAR S M,Independent,791,14,805,S2236
5175,BISHOP DR GODFREY NOBLE,Aanaithinthiya Jananayaka Pathukappu Kazhagam,757,12,769,S2236
5176,PERUMALKUMAR P,Puthiya Makkal Tamil Desam Katchi,727,12,739,S2236
5177,ESAKKIMUTHU V,Independent,699,11,710,S2236
5178,KANNAN G,Independent,679,10,689,S2236
5179,DAVID JEBASEELAN J,Independent,656,7,663,S2236
5180,SUDALAIMUTHU P,Independent,576,2,578,S2236
5181,KRISHNAN S,Independent,479,1,480,S2236
5182,RADHAKRISHNAN V G,Independent,456,5,461,S2236
5183,JAMES P,Independent,433,11,444,S2236
5184,PONRAJ K,Independent,428,1,429,S2236
5185,PRASANNA KUMAR M,Independent,396,0,396,S2236
5186,SELVAMUTHUKUMAR M,Independent,341,0,341,S2236
5187,SENTHIL KUMAR S,Independent,290,1,291,S2236
5188,NOTA,None of the Above,9682,124,9806,S2236
5189,BHAUSAHEB RAJARAM WAKCHAURE,Shiv Sena (Uddhav Balasaheb Thackrey),475637,1263,476900,S1338
5190,LOKHANDE SADASHIV KISAN,Shiv Sena,425498,873,426371,S1338
5191,UTKARSHA PREMANAND RUPWATE,Vanchit Bahujan  Aaghadi,90748,181,90929,S1338
5192,BHAUSAHEB RAMNATH WAKCHAURE,Independent,13973,33,14006,S1338
5193,RAMCHANDRA NAMDEV JADHAV,Bahujan Samaj Party,7000,40,7040,S1338
5194,RAVINDRA KALLAYYA SWAMY,Independent,5536,1,5537,S1338
5195,ABHIJEET ASHOKRAO POTE,Independent,4761,15,4776,S1338
5196,BHARAT SAMBHAJI BHOSLE,Samata Party,3395,8,3403,S1338
5197,SATISH BHIVA PAWAR,Independent,2765,6,2771,S1338
5198,GANGADHAR RAJARAM KADAM,Independent,2743,14,2757,S1338
5199,BAGUL GORAKSHA TANHAJI,Independent,2658,2,2660,S1338
5200,PRASHANT VASANT NIKAM,Independent,2542,3,2545,S1338
5201,ADV NITIN DADAHARI POL,Bahujan Bharat Party,2517,15,2532,S1338
5202,RAJENDRA RATNAKAR WAGHMARE,Rashtriya Jankranti Party,2500,5,2505,S1338
5203,ADV SIDHARTH DEEPAK BODHAK,Independent,2202,2,2204,S1338
5204,CHANDRAKANT SAMBHAJI DONDE,Independent,2074,6,2080,S1338
5205,ASHOK RAMCHANDRA ALHAT,Independent,1794,4,1798,S1338
5206,KHAJEKAR VIJAYRAO GOVINDRAO,Independent,1555,2,1557,S1338
5207,KHARAT NACHIKET RAGHUNATH,Independent,1146,4,1150,S1338
5208,SANJAY POPAT BHALERAO,Independent,958,5,963,S1338
5209,NOTA,None of the Above,5326,54,5380,S1338
5210,SANDHYA RAY,Bharatiya Janata Party,533462,3603,537065,S122
5211,PHOOL SINGH BARAIYA,Indian National Congress,470169,2056,472225,S122
5212,DEVASHISH JARARIYA,Bahujan Samaj Party,20322,143,20465,S122
5213,UMESH GARG,Independent,5057,15,5072,S122
5214,REKHA SHAKYA,Independent,2645,22,2667,S122
5215,HARIMOHAN,Independent,2598,12,2610,S122
5216,RAKESH,Independent,2345,24,2369,S122
5217,NOTA,None of the Above,6486,48,6534,S122
5218,RAMESH JIGAJINAGI,Bharatiya Janata Party,669055,3726,672781,S104
5219,RAJU ALAGUR.,Indian National Congress,593277,2275,595552,S104
5220,GANAPATI  RATHOD (HANJAGI),Karnataka Rashtra Samithi,7652,39,7691,S104
5221,BHOVI TARABAI,Independent,4342,11,4353,S104
5222,RAMJI YAMANAPPA BUDDHAPRIYA,Naki Bharatiya Ekta Party,2414,12,2426,S104
5223,NAGAJYOTI.B.N.,Socialist Unity Centre Of India (COMMUNIST),2375,17,2392,S104
5224,RAJAKUMAR APPANNA HONNAKATTI,Rashtriya Samaj Paksha,1784,10,1794,S104
5225,JITENDRA.ASHOK. KAMBLE,Republican Party of India (A),1605,18,1623,S104
5226,NOTA,None of the Above,7482,20,7502,S104
5227,BIPLAB KUMAR DEB,Bharatiya Janata Party,868484,12857,881341,S231
5228,ASISH KUMAR SAHA,Indian National Congress,265912,3851,269763,S231
5229,RAMENDRA REANG,Independent,8899,33,8932,S231
5230,ARUN KUMAR BHAUMIK,Socialist Unity Centre Of India (COMMUNIST),8617,167,8784,S231
5231,GOURI SANKAR NANDI,Independent,8074,40,8114,S231
5232,MILAN PADA MURASING,Independent,6625,27,6652,S231
5233,BALARAM DEBBARMA,Independent,4356,123,4479,S231
5234,BRAJALAL DEBNATH,Independent,3656,27,3683,S231
5235,ARNAB ROY,Republican Party of India (A),3420,29,3449,S231
5236,NOTA,None of the Above,14444,168,14612,S231
5237,ABHISHEK BANERJEE,All India Trinamool Congress,1043493,4737,1048230,S2521
5238,ABHIJIT DAS (BOBBY),Bharatiya Janata Party,336068,1232,337300,S2521
5239,PRATIK UR RAHAMAN,Communist Party of India  (Marxist),86507,446,86953,S2521
5240,MAJNU LASKAR,All India Secular Front,21109,30,21139,S2521
5241,SUBRATA BOSE,Independent,9819,6,9825,S2521
5242,DASARATHI PAIK,Bahujan Samaj Party,7082,29,7111,S2521
5243,MALAY GUHA ROY,Independent,2963,8,2971,S2521
5244,PULAKESH MONDAL,Independent,1945,3,1948,S2521
5245,KALIMUDDIN SK,Indian National Socialistic Action Forces,1579,11,1590,S2521
5246,RAMKUMAR MONDAL,Socialist Unity Centre Of India (COMMUNIST),1411,7,1418,S2521
5247,ANISUR RAHAMAN SK,Independent,1152,7,1159,S2521
5248,KASHINATH MONDAL,Independent,961,24,985,S2521
5249,NOTA,None of the Above,10134,54,10188,S2521
5250,NARAYAN TATU RANE,Bharatiya Janata Party,445339,3175,448514,S1346
5251,VINAYAK BHAURAO RAUT,Shiv Sena (Uddhav Balasaheb Thackrey),396524,4132,400656,S1346
5252,VINAYAK LAVU RAUT,Independent,15769,57,15826,S1346
5253,MARUTI RAMACHANDRA JOSHI,Vanchit Bahujan  Aaghadi,9873,166,10039,S1346
5254,AAYARE RAJENDRA LAHU,Bahujan Samaj Party,7796,60,7856,S1346
5255,SHAKIL SAWANT,Independent,6373,22,6395,S1346
5256,TAMBADE AMRUT ANANT (RAJAPURKAR),Independent,5563,19,5582,S1346
5257,ASHOK GANGARAM PAWAR,Bahujan Mukti Party,5244,36,5280,S1346
5258,SURESH GOVINDRAO SHINDE,Sainik Samaj Party,2209,38,2247,S1346
5259,NOTA,None of the Above,11516,127,11643,S1346
5260,KALIPADA SAREN (KHERWAL),All India Trinamool Congress,740132,3346,743478,S2533
5261,DR. PRANAT TUDU,Bharatiya Janata Party,566553,2877,569430,S2533
5262,SONAMANI TUDU,Communist Party of India  (Marxist),76850,452,77302,S2533
5263,SURYA SINGH BESRA,Jharkhand People's Party,19408,86,19494,S2533
5264,BARUN MAHATO,Independent,12029,58,12087,S2533
5265,ARUNKUMAR HANSDA,Bahujan Samaj Party,11949,40,11989,S2533
5266,SURENDRANATH SING,Independent,10781,6,10787,S2533
5267,RAMANATH ORANG,Independent,7178,10,7188,S2533
5268,BIPLAB HEMBRAM,Independent,7156,14,7170,S2533
5269,BAPI SOREN,All India Secular Front,5854,41,5895,S2533
5270,BIRSABIR BASKEY,Ambedkarite Party of India,4344,18,4362,S2533
5271,SUSHIL MANDI,Socialist Unity Centre Of India (COMMUNIST),2879,13,2892,S2533
5272,GUNADHAR SING,Independent,2818,31,2849,S2533
5273,NOTA,None of the Above,15871,49,15920,S2533
5274,PUTTA MAHESH KUMAR,Telugu Desam,737644,8707,746351,S0110
5275,KARUMURI SUNIL KUMAR,Yuvajana Sramika Rythu Congress Party,559318,5176,564494,S0110
5276,KAVURI LAVANYA,Indian National Congress,19820,1006,20826,S0110
5277,AJAY BABU BODA,Navarang Congress Party,12197,13,12210,S0110
5278,NITTA AKHILA DHARANI PAL,Bahujan Samaj Party,6664,68,6732,S0110
5279,BOKINALA KOTESWARA RAO,Independent,2253,10,2263,S0110
5280,RUDRAPAKA RATNA RAO (R.R.R),Andhra Rastra Praja Samithi,1523,3,1526,S0110
5281,KANDAVALLI JEEVA DEVA DAYAKAR,Independent,1172,8,1180,S0110
5282,AGASTEEN KOMMINA,Independent,1001,3,1004,S0110
5283,DR. MENDEM SANTHOSH KUMAR (PEDDA BABULU),Liberation Congress Party,777,9,786,S0110
5284,RAJESWARA RAO KONDRU,Bharatheeya Jawan Kisan Party,729,3,732,S0110
5285,GODUGUPATI VEERA RAGHAVULU,Pyramid Party of India,710,5,715,S0110
5286,BYRABOYINA MALYADRI,Bharatha Chaitanya Yuvajana Party,705,10,715,S0110
5287,NOTA,None of the Above,22371,144,22515,S0110
5288,VEENA DEVI,Lok Janshakti Party(Ram Vilas),566225,818,567043,S0416
5289,VIJAY KUMAR SHUKLA,Rashtriya Janata Dal,476199,1210,477409,S0416
5290,VIKKY KUMAR,Independent,34253,3,34256,S0416
5291,SHAMBHU KUMAR SINGH,Bahujan Samaj Party,21367,69,21436,S0416
5292,RAJ NARAYAN YADAV,Independent,9614,2,9616,S0416
5293,PARAMHANS SINGH,Independent,5316,1,5317,S0416
5294,HARI NARAYAN RAM,Viro Ke Vir Indian Party,5097,3,5100,S0416
5295,RAMESHWAR MAHTO,Bhartiya Sarthak Party,4141,9,4150,S0416
5296,KUMAR SHISHIR,Independent,3903,4,3907,S0416
5297,MUHAMAD AVAS,Independent,3758,0,3758,S0416
5298,ABHA RAY,Peoples Party of India (Democratic),3263,11,3274,S0416
5299,NARESH RAM,Socialist Unity Centre Of India (COMMUNIST),2998,11,3009,S0416
5300,VINOD KUMAR SHARMA,Jantantra Awaj Party,2929,5,2934,S0416
5301,ANIKET RAJ,Rashtriya Samaj Paksha,2018,7,2025,S0416
5302,BALENDRA TIWARY,Hindustan Janta Party Secular,1360,6,1366,S0416
5303,NOTA,None of the Above,27420,40,27460,S0416
5304,SAMBIT PATRA,Bharatiya Janata Party,625372,3958,629330,S1817
5305,ARUP MOHAN PATNAIK,Biju Janata Dal,523036,1585,524621,S1817
5306,JAYANARAYAN PATTANAYAK,Indian National Congress,24066,276,24342,S1817
5307,SANTANU KUMAR DAS,Bahujan Samaj Party,3918,11,3929,S1817
5308,SUBASH CHANDRA BHOI,Socialist Unity Centre Of India (COMMUNIST),3257,9,3266,S1817
5309,SOBHA PANDEY,Independent,2212,17,2229,S1817
5310,DILLIP KUMAR BARAL,Independent,1605,6,1611,S1817
5311,NOTA,None of the Above,7568,42,7610,S1817
5312,APPALANAIDU KALISETTI,Telugu Desam,729284,13829,743113,S013
5313,BELLANA CHANDRASEKHAR,Yuvajana Sramika Rythu Congress Party,487691,6071,493762,S013
5314,BOBBILI SRINU,Indian National Congress,10270,353,10623,S013
5315,PEERUBANDI PRAKASH RAO,Bahujan Samaj Party,7985,53,8038,S013
5316,VELURI VENKATA TRINADHARAO,Independent,4146,6,4152,S013
5317,ALLU SRIRAMULU,Independent,3396,5,3401,S013
5318,SIYYADULA YELLA RAO,Independent,3105,2,3107,S013
5319,SRINIVASA RAO SAMBHANA,Yuga Thulasi Party,1758,3,1761,S013
5320,MARISERLA KRISHNAMURTHY NAIDU,Independent,1617,12,1629,S013
5321,VANGAPANDU MAHESWARA RAO,Naba Bharata Nirmana Seva Party,1544,9,1553,S013
5322,CHINNAM ARUNA KUMAR,Jaibhim Rao Bharat Party,1401,10,1411,S013
5323,ATCHIYYA NAIDU SAMIREDDY,Samajwadi Party,1059,11,1070,S013
5324,ADINARAYANA TADDI,Independent,855,1,856,S013
5325,P V A ANANDA SAGAR,Independent,787,4,791,S013
5326,SAKHINETI ANANTHA RAJU,Pyramid Party of India,715,10,725,S013
5327,NOTA,None of the Above,23097,153,23250,S013
5328,DARSHAN SINGH CHOUDHARY,Bharatiya Janata Party,810529,1618,812147,S1217
5329,SANJAY SHARMA SANJU BHAIYA,Indian National Congress,379868,583,380451,S1217
5330,RAMGOVIND BARUAA,Bahujan Samaj Party,15344,43,15387,S1217
5331,PANDIT DIVYENDRA BRIJMOHAN DUBEY ADVOCATE,Bharatiya Yuva Jan Ekta Party,6157,11,6168,S1217
5332,RAKESH RAMPRASAD RICKY,Independent,5071,8,5079,S1217
5333,SARJERAO SAHARE,Independent,4487,6,4493,S1217
5334,PATRAKAR TILAK JATAV,Independent,2257,3,2260,S1217
5335,YUVRAJ GAVADE,Independent,2205,10,2215,S1217
5336,JYOTI SURESH JHARIYA,Independent,2033,13,2046,S1217
5337,MAKHAN SINGH LODHI,Bhartiya Shakti Chetna Party,1651,6,1657,S1217
5338,MUKESH YADAV,Independent,1578,10,1588,S1217
5339,PANDIT BRAJESH KHEMARIYA,Independent,1251,9,1260,S1217
5340,NOTA,None of the Above,14927,14,14941,S1217
5341,MANICKAM TAGORE B,Indian National Congress,382876,2380,385256,S2234
5342,VIJAYAPRABHAKARAN V,Desiya Murpokku Dravida Kazhagam,378243,2634,380877,S2234
5343,RADIKAA R,Bharatiya Janata Party,164149,2122,166271,S2234
5344,KAUSHIK S,Naam Tamilar Katchi,76122,909,77031,S2234
5345,RAJESH,Independent,6167,6,6173,S2234
5346,ASHOK KUMAR M,Bharatiya Praja Aikyata Party,5228,65,5293,S2234
5347,SEKAR S,Hindu Samaj Party,3436,10,3446,S2234
5348,MANIKANDAN M,Independent,3341,5,3346,S2234
5349,MAYAK KANNAN,Independent,2749,2,2751,S2234
5350,MAHENDRA RAMAKRISHNAN P,Independent,2404,1,2405,S2234
5351,SURESH,Bahujan Samaj Party,2378,19,2397,S2234
5352,SELVI K,Independent,2165,23,2188,S2234
5353,PANDIYAMMAL R,Independent,2128,5,2133,S2234
5354,SUDALAIMANI M,Independent,1357,2,1359,S2234
5355,PALANICHAMY P,Bahujan Dravida Party,1261,2,1263,S2234
5356,PALANISAMY K,Independent,1251,6,1257,S2234
